TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
8048,DPW Maintained,Pittosporum undulatum :: Victorian Box,590 Fulton St,4,Sidewalk: Curb side : Cutout,DPW,4/19/00 0:00,12,3X3,37.7789601,-122.4250781
135487,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,582 Market St,1,Sidewalk: Curb side : Cutout,DPW,,5,Width 4ft,37.78936315,-122.4014392
229489,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1259 Church St,1,Sidewalk: Curb side : Cutout,Private,,4,Width 2ft,37.75069503,-122.4272391
42975,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,132 Colby St,1,Sidewalk: Curb side : Cutout,Private,7/5/00 0:00,7,,37.72843911,-122.4138583
87738,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3200X Van Ness Ave,10,Median : Cutout,DPW,5/10/08 0:00,3,4x4,37.80588231,-122.4254373
118535,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,7915 Geary Blvd,2,Sidewalk: Curb side : Yard,Private,,3,Width 6ft,37.77907949,-122.5043646
27427,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,177 Valencia St,2,Sidewalk: Curb side : Cutout,Private,3/24/11 0:00,3,3x3,37.77028304,-122.4222859
26299,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,2000X San Jose Ave,2,Sidewalk: Curb side : Cutout,Rec/Park,6/24/97 0:00,3,3X3,37.72580676,-122.4424794
235077,DPW Maintained,Pittosporum undulatum :: Victorian Box,176 Delmar St,1,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.76576353,-122.4451262
1655,DPW Maintained,Pittosporum undulatum :: Victorian Box,355 Austin St,1,Sidewalk: Curb side : Cutout,DPW,,6,3X3,37.78858327,-122.424417
222032,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2754 21st St,1,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.75764348,-122.4099114
42717,DPW Maintained,Pittosporum undulatum :: Victorian Box,254 Bridgeview Dr,1,Sidewalk: Curb side : Cutout,Private,6/26/00 0:00,10,,37.73411752,-122.3976165
212357,DPW Maintained,Prunus cerasifera :: Cherry Plum,2566 16th Ave,1,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.74011497,-122.4721956
15693,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,4201 Mission St,2,Sidewalk: Curb side : Cutout,Private,5/4/95 0:00,3,3X3,37.72971994,-122.4300892
189594,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',400 Bryant St,3,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.78296899,-122.3939799
100860,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',665 03rd St,3,Sidewalk: Curb side : Cutout,Private,,8,3x3,37.77940034,-122.3932715
114208,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,999 16th St,2,Sidewalk: Curb side : Cutout,Private,,8,3x3,37.76635325,-122.3966018
39232,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,450 Golden Gate Ave,12,Sidewalk: Curb side : Cutout,Private,12/4/98 0:00,8,,37.78133452,-122.4185581
127425,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1870 Sacramento St,4,Sidewalk: Curb side : Pot,Private,,4,Width 5ft,37.7912072,-122.4237144
133955,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2640 Broadway,5,Sidewalk: Curb side : Yard,Private,,14,Width 3ft,37.7936396,-122.4405637
134532,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,299 McAllister St,11,Sidewalk: Curb side : Cutout,Private,,5,Width 4ft,37.78060273,-122.4155856
20201,DPW Maintained,Pittosporum undulatum :: Victorian Box,1300X Steiner St,9,Sidewalk: Curb side : Cutout,Private,1/2/91 0:00,12,3X3,37.78199838,-122.4340555
238726,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,146 Appleton Ave,1,Sidewalk: Curb side : Yard,Private,,14,Width 3ft,37.73803773,-122.4221279
127879,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1925 Leavenworth St,2,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.7988704,-122.4173799
78313,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,514 Russia Ave,1,Sidewalk: Curb side : Cutout,Private,,5,,37.71948776,-122.432932
1109,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2362 Alemany Blvd,1,Sidewalk: Curb side : Cutout,DPW,,50,3x3,37.71638131,-122.4443915
20247,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1833 Steiner St,2,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.78618059,-122.4350666
228180,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500 Valencia St,1,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.74860332,-122.4204372
4661,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,600X Columbus Ave,5,Sidewalk: Curb side : Cutout,DPW,2/28/20 12:46,3,5X5,37.80058112,-122.4104314
100182,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',230 Ritch St,3,Sidewalk: Curb side : Cutout,Private,,20,,37.7803938,-122.3958305
98977,Undocumented,Pittosporum undulatum :: Victorian Box,801 Shotwell St,3,Sidewalk: Curb side : Cutout,Private,,8,3x3,37.75546199,-122.4153145
97142,Undocumented,Lophostemon confertus :: Brisbane Box,2051X Harrison St,3,Sidewalk: Curb side : Cutout,Private,,5,3x3,37.76540357,-122.4131712
3803,DPW Maintained,Lophostemon confertus :: Brisbane Box,101X Cashmere St,6,Sidewalk: Curb side : Cutout,DPW,12/27/00 0:00,6,3X3,37.73572669,-122.3834181
219605,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,723 York St,1,Sidewalk: Curb side : Cutout,Private,,1,Width 3ft,37.75959641,-122.4088447
236851,DPW Maintained,Prunus cerasifera :: Cherry Plum,1448 Willard St,1,Sidewalk: Curb side : Cutout,Private,,6,Width 5ft,37.76338344,-122.4540322
130817,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2223 Pacific Ave,3,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.79356523,-122.4324558
125637,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3099 Jackson St,3,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.79098402,-122.4457375
91337,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2908 Ulloa St,1,Sidewalk: Curb side : Cutout,Private,2/20/09 0:00,1,3x3,37.74073417,-122.487602
114989,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,222 02nd St,1,Sidewalk: Curb side : Cutout,Private,,3,5x5,37.78654083,-122.3980995
23914,DPW Maintained,Lophostemon confertus :: Brisbane Box,1623 Webster St,1,Sidewalk: Curb side : Cutout,DPW,1/19/16 10:19,3,4X4,37.78556703,-122.4315768
235217,DPW Maintained,Pittosporum undulatum :: Victorian Box,897 Noe St,1,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.75481044,-122.4321012
52604,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,900 Gilman Ave,1,Sidewalk: Curb side : Cutout,Private,2/3/06 0:00,2,,37.71734065,-122.3863976
86222,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2528 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,,3,3x3,37.74034824,-122.4818814
99439,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,990X Jamestown Ave,1,Sidewalk: Curb side : Cutout,Private,5/14/12 0:00,3,3x10,37.718223,-122.393079
132938,DPW Maintained,Pittosporum undulatum :: Victorian Box,2304 Washington St,2,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.792037,-122.4313836
204161,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1721 Ulloa St,1,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.74112276,-122.4749628
10235,DPW Maintained,Lophostemon confertus :: Brisbane Box,33 Haight St,1,Sidewalk: Curb side : Cutout,DPW,,80,4X4,37.77299168,-122.4229525
236872,DPW Maintained,Prunus cerasifera :: Cherry Plum,89 Ashbury Ter,1,Sidewalk: Curb side : Cutout,Private,,4,Width 4ft,37.76461622,-122.444358
139681,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2200 O'Farrell St,4,Sidewalk: Curb side : Cutout,Private,,20,Width 0ft,37.78235203,-122.4414904
351,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3590X 19th Ave,21,Sidewalk: Curb side : Cutout,DPW,2/22/08 0:00,3,2,37.72327763,-122.47485
181692,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1363 35th Ave,1,Sidewalk: Curb side : Yard,Private,,3,Width 0ft,37.76164431,-122.4942652
126871,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',49 Walnut St,2,Sidewalk: Curb side : Cutout,Private,,14,Width 2ft,37.79073597,-122.4492954
121046,DPW Maintained,Pittosporum undulatum :: Victorian Box,2539 Polk St,1,Sidewalk: Curb side : Cutout,Private,,12,3x3,37.80025298,-122.4227179
68946,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',763 22nd Ave,1,Sidewalk: Curb side : Cutout,Private,12/29/93 0:00,11,,37.77337742,-122.4811148
21982,DPW Maintained,Lophostemon confertus :: Brisbane Box,2585 03rd St,2,Sidewalk: Curb side : Cutout,DPW,,6,3X3,37.75686133,-122.3880431
105061,Undocumented,Platanus x hispanica :: Sycamore: London Plane,163 10TH AVE,,Sidewalk: Curb side : Cutout,Private,,45,4x3,37.78530775,-122.4690282
228154,DPW Maintained,Lophostemon confertus :: Brisbane Box,60 Virginia Ave,3,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.74268848,-122.420542
19316,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,45 Shields St,1,Sidewalk: Curb side : Cutout,DPW,,12,3x3,37.71788281,-122.4633883
205060,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,951 Junipero Serra Blvd,3,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.71985714,-122.4722566
45048,DPW Maintained,Prunus cerasifera :: Cherry Plum,1874 26th Ave,1,Sidewalk: Curb side : Cutout,Private,5/7/01 0:00,0,,37.75253453,-122.4837881
198065,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,601 Minnesota St,3,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.76243108,-122.3905529
195194,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,180 Industrial St,3,Sidewalk: Property side : Yard,Private,,15,Width 10ft,37.73909439,-122.4033637
250377,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,65 25th Ave,1,Sidewalk: Curb side : Yard,Private,,13,Width 4ft,37.78838595,-122.4852553
189719,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',572 Wisconsin St,7,Sidewalk: Property side : Yard,Private,,15,Width 7ft,37.75998129,-122.3992985
128624,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',218 Jackson St,4,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.79692737,-122.3999212
230832,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,309 Castro St,2,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.7637789,-122.435181
195499,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,310 The Embarcadero,10,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.78859897,-122.3882192
199762,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1255 Thomas Ave,1,Sidewalk: Curb side : Cutout,Private,,6,Width 0ft,37.72673169,-122.3849732
143316,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,988 MARKET ST,4,Sidewalk: Curb side : Cutout,Private,,9,Width 0ft,37.78250426,-122.4100968
135814,DPW Maintained,Prunus cerasifera :: Cherry Plum,1480 Broadway,2,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.79608128,-122.4214286
147719,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,207 10th Ave,1,Sidewalk: Curb side : Cutout,Private,1/4/21 0:00,3,Width 4ft,37.78444846,-122.468906
236378,DPW Maintained,Prunus cerasifera :: Cherry Plum,206 27th St,1,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.74707598,-122.4251126
238530,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,45 Harry St,5,Sidewalk: Property side : Yard,Private,,3,Width 10ft,37.73999226,-122.4313418
237093,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1600 15th St,7,Sidewalk: Curb side : Cutout,Private,,2,Width 5ft,37.76670218,-122.4203256
132637,DPW Maintained,Pittosporum undulatum :: Victorian Box,3255 Jackson St,1,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.79063593,-122.4484559
14277,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2120 Market St,1,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.76728262,-122.4294388
26661,Permitted Site,Pittosporum undulatum :: Victorian Box,1355 Fairfax Ave,3,Sidewalk: Curb side : Cutout,Private,3/10/07 0:00,6,3x3,37.73970369,-122.384486
4485,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1563 Church St,1,Sidewalk: Curb side : Cutout,DPW,,4,3X3,37.74576796,-122.4267636
180384,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,501 Silliman St,11,Sidewalk: Curb side : Cutout,Private,,11,Width 4ft,37.73001504,-122.409511
178705,DPW Maintained,Prunus cerasifera :: Cherry Plum,980 Huron Ave,1,Sidewalk: Curb side : Cutout,Private,,5,Width 2ft,37.70952006,-122.4528924
232586,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1466 Noe St,1,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.74553467,-122.4314008
127287,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2395 Vallejo St,2,Sidewalk: Curb side : Cutout,Private,,14,Width 5ft,37.79498636,-122.4364727
127497,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1122 Sutter St,3,Sidewalk: Curb side : Cutout,Private,,15,Width 4ft,37.78797471,-122.4190508
68740,DPW Maintained,Lophostemon confertus :: Brisbane Box,535 Cordova St,1,Sidewalk: Curb side : Cutout,Private,11/16/93 0:00,1,,37.70909329,-122.4344027
178481,DPW Maintained,Pittosporum undulatum :: Victorian Box,319 Peru Ave,2,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.72737907,-122.4270026
234084,DPW Maintained,Pittosporum undulatum :: Victorian Box,417 14th St,1,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.76805313,-122.4227629
231273,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,80 Liberty St,1,Sidewalk: Curb side : Cutout,Private,,14,Width 7ft,37.75765436,-122.4228611
27605,DPW Maintained,Pittosporum undulatum :: Victorian Box,988 Fulton St,5,Sidewalk: Curb side : Cutout,DPW,,24,4X4,37.77764441,-122.4325951
144248,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,672 44th Ave,1,Sidewalk: Curb side : Cutout,Private,1/16/20 0:00,3,Width 4ft,37.77587951,-122.5047758
6030,DPW Maintained,Pittosporum undulatum :: Victorian Box,1802 Eddy St,1,Sidewalk: Curb side : Cutout,DPW,,12,3x3,37.78083731,-122.4374581
4006,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,314 Castro St,1,Sidewalk: Curb side : Cutout,Private,,12,3X3,37.76377976,-122.4353854
142818,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,401 LARKIN ST,4,Sidewalk: Curb side : Cutout,Private,,7,Width 0ft,37.78110787,-122.4171609
213648,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,32 Malta Dr,33,Sidewalk: Curb side : Yard,Private,,12,Width 3ft,37.7355251,-122.4442093
10972,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1458 Hudson Ave,1,Sidewalk: Curb side : Cutout,DPW,,18,3X4,37.73860564,-122.3855544
6967,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,720 Fell St,1,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.77513279,-122.4297902
201019,DPW Maintained,Lophostemon confertus :: Brisbane Box,2415 03rd St,1,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.75902596,-122.3882737
175329,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,660 Campbell Ave,2,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.71626973,-122.4097204
22932,DPW Maintained,Lophostemon confertus :: Brisbane Box,360 Valencia St,7,Sidewalk: Curb side : Cutout,DPW,2/23/94 0:00,6,3X3,37.76709713,-122.4232093
29869,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1900X Evans Ave,12,Sidewalk: Curb side : Cutout,DPW,9/11/06 0:00,3,4X4,37.74625199,-122.3940578
32968,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,573 Mississippi St,1,Sidewalk: Curb side : Cutout,Private,11/1/96 0:00,10,,37.75921383,-122.3941659
12785,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1926 Lake St,1,Sidewalk: Curb side : Cutout,DPW,4/2/13 0:00,3,3x3,37.78603243,-122.480587
13879,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1017 Market St,1,Sidewalk: Curb side : Cutout,DPW,,45,4X4,37.78168496,-122.4107489
184226,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1500 Sunset Blvd,4,Sidewalk: Curb side : Yard,Private,,5,Width 0ft,37.75816071,-122.4954238
241674,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,76 Ramona Ave,1,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.76679408,-122.4252907
116025,DPW Maintained,Pittosporum undulatum :: Victorian Box,1425 Vallejo St,2,Sidewalk: Curb side : Cutout,Private,5/2/16 0:00,3,3x3,37.79696708,-122.4208788
200596,Private,Tristaniopsis laurina :: Swamp Myrtle,1 Las Villas Ct,1,Sidewalk: Curb side : Cutout,Private,,4,Width 0ft,37.73318249,-122.3856028
230673,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3664 22nd St,1,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.75486635,-122.4292272
162252,DPW Maintained,Lophostemon confertus :: Brisbane Box,789 Girard St,1,Sidewalk: Curb side : Cutout,Private,11/1/20 0:00,3,Width 0ft,37.7226955,-122.4025891
86225,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2490X 25th Ave,3,Sidewalk: Curb side : Cutout,DPW,12/15/06 0:00,3,3x3,37.74110246,-122.4819345
12859,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2500X Lake St,2,Sidewalk: Curb side : Cutout,Private,2/10/07 0:00,6,3X3,37.78576706,-122.4864411
9702,Permitted Site,Lophostemon confertus :: Brisbane Box,450 Gough St,4,Sidewalk: Curb side : Cutout,Private,1/7/95 0:00,18,3X3,37.77760416,-122.422764
54142,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1442 38th Ave,1,Sidewalk: Curb side : Cutout,Private,6/30/08 0:00,2,3x3,37.75995289,-122.4972143
135963,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2517 Broadway,2,Sidewalk: Curb side : Cutout,Private,,18,Width 4ft,37.79365997,-122.4391547
212487,DPW Maintained,Prunus cerasifera :: Cherry Plum,26 Dorantes Ave,1,Sidewalk: Curb side : Yard,Private,,1,Width 4ft,37.74598875,-122.4626681
218949,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',265 Casitas Ave,6,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.73611092,-122.4598386
112266,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,2731X Broadway,1,Sidewalk: Curb side : Cutout,Private,7/20/15 0:00,3,3x3,37.79333041,-122.4423564
238217,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,176 Clipper St,1,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.74924645,-122.4290755
1158,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2850 Alemany Blvd,5,Sidewalk: Curb side : Cutout,DPW,,15,5.5x12,37.71252394,-122.4515655
134667,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,941 Mason St,6,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.79218332,-122.4109885
135713,DPW Maintained,Prunus cerasifera :: Cherry Plum,3352 Steiner St,1,Sidewalk: Curb side : Cutout,Private,,11,Width 4ft,37.80041696,-122.4377708
255688,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1650 Quesada Ave,1,Sidewalk: Curb side : Cutout,Private,6/26/18 0:00,3,3x3,37.73281024,-122.3903981
127752,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1033 Jones St,5,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.79105576,-122.4141319
128634,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',451 Pacific Ave,2,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.79735771,-122.4028613
101976,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,540 07th Ave,1,Sidewalk: Curb side : Cutout,Private,12/11/12 0:00,2,3x3,37.77824223,-122.4650835
235191,DPW Maintained,Pittosporum undulatum :: Victorian Box,584 Elizabeth St,4,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.75217135,-122.4338703
225374,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',33 Gough St,10,Sidewalk: Curb side : Cutout,Private,,25,Width 4ft,37.77191403,-122.4207055
62413,DPW Maintained,Lophostemon confertus :: Brisbane Box,659 14th Ave,1,Sidewalk: Curb side : Cutout,Private,1/17/86 0:00,0,,37.77574759,-122.4725655
192057,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',650 07th St,5,Sidewalk: Curb side : Cutout,Private,,23,Width 3ft,37.77203769,-122.4021075
97717,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3100x Polk St,7,Sidewalk: Curb side : Cutout,Private,12/2/08 0:00,5,4x8,37.80569273,-122.4236481
178618,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1700 Alemany Blvd,1,Sidewalk: Curb side : Cutout,Private,,18,Width 3ft,37.72480008,-122.437079
